HealthTopic;Population;Indicator;Unit;Time;RegionCode;RegionName;NumValue;TxtValue
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;EL;Greece;41,85248713;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;ES;Spain;24,21875;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;FI;Finland;2,60008254;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;FR;France;11,00034674;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;HR;Croatia;34,83333333;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;HU;Hungary;19,28783382;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;IE;Ireland;10,63478977;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;IS;Iceland;1,05263157;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;IT;Italy;29,96297602;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;LT;Lithuania;8,98123324;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;5,52763819;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;LV;Latvia;5,25164113;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;MT;Malta;20,38834951;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;NL;Netherlands;1,51655834;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;NO;Norway;0,91575091;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;PL;Poland;16,4726426;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;PT;Portugal;25,13052558;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;RO;Romania;40,9978308;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;SE;Sweden;1,96560196;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;SI;Slovenia;7,8125;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);R - resistant isolates, percentage  ;%;2021;SK;Slovakia;22,33676975;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;AT;Austria;3159;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;BE;Belgium;1614;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;BG;Bulgaria;211;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;CY;Cyprus;177;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;CZ;Czechia;2279;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;DE;Germany;15796;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;DK;Denmark;2545;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;EE;Estonia;398;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;EL;Greece;583;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;ES;Spain;1792;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;FI;Finland;2423;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;FR;France;11536;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;HR;Croatia;600;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;HU;Hungary;2359;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;IE;Ireland;1213;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;IS;Iceland;95;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;IT;Italy;11344;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;LT;Lithuania;746;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;LU;Luxembourg;199;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;LV;Latvia;457;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;MT;Malta;103;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;NL;Netherlands;3231;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;NO;Norway;1638;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;PL;Poland;1718;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;PT;Portugal;2873;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;RO;Romania;461;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;SE;Sweden;7733;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;SI;Slovenia;768;
Antimicrobial resistance;Staphylococcus aureus|Meticillin (MRSA);Total tested isolates;N;2021;SK;Slovakia;582;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;AT;Austria;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;BE;Belgium;99,40688018;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;BG;Bulgaria;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;CY;Cyprus;91,37931034;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;CZ;Czechia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;DE;Germany;99,89894615;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;DK;Denmark;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;EE;Estonia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;EL;Greece;-;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;ES;Spain;99,94019138;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;FI;Finland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;FR;France;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;HR;Croatia;98,67374005;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;HU;Hungary;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;IE;Ireland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;IS;Iceland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;IT;Italy;95,86628324;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;LT;Lithuania;99,09706546;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;LU;Luxembourg;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;LV;Latvia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;MT;Malta;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;NL;Netherlands;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;NO;Norway;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;PL;Poland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;PT;Portugal;95,22216913;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;RO;Romania;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;SE;Sweden;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;SI;Slovenia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness age;%;2021;SK;Slovakia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;AT;Austria;99,68294229;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;BE;Belgium;99,16963226;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;BG;Bulgaria;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;CY;Cyprus;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;CZ;Czechia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;DE;Germany;90,15446802;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;DK;Denmark;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;EE;Estonia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;EL;Greece;-;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;ES;Spain;95,99282296;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;FI;Finland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;FR;France;99,7759522;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;HR;Croatia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;HU;Hungary;84,68125594;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;IE;Ireland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;IS;Iceland;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;IT;Italy;99,35298346;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;LT;Lithuania;0;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;LU;Luxembourg;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;LV;Latvia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;MT;Malta;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;NL;Netherlands;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;NO;Norway;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;PL;Poland;99,65986394;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;PT;Portugal;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;RO;Romania;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;SE;Sweden;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;SI;Slovenia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Data quality;Completeness gender;%;2021;SK;Slovakia;100;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;AT;Austria;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;BE;Belgium;21;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;BG;Bulgaria;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;CY;Cyprus;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;CZ;Czechia;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;DE;Germany;2;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;DK;Denmark;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;EE;Estonia;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;EL;Greece;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;ES;Spain;3;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;FI;Finland;4;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;FR;France;2;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;HR;Croatia;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;HU;Hungary;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;IE;Ireland;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;IS;Iceland;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;IT;Italy;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;LV;Latvia;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;MT;Malta;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;NL;Netherlands;1;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;NO;Norway;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;PL;Poland;2;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;PT;Portugal;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;RO;Romania;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;SE;Sweden;15;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;SI;Slovenia;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;I - 'susceptible, increased exposure' isolates ;N;2021;SK;Slovakia;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;AT;Austria;48;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;BE;Belgium;139;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;BG;Bulgaria;2;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;CY;Cyprus;4;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;CZ;Czechia;24;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;DE;Germany;79;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;DK;Denmark;17;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;EE;Estonia;6;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;EL;Greece;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;ES;Spain;98;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;FI;Finland;40;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;FR;France;308;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;HR;Croatia;18;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;HU;Hungary;26;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;IE;Ireland;20;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;IS;Iceland;4;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;IT;Italy;151;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;LT;Lithuania;20;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;LU;Luxembourg;6;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;LV;Latvia;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;MT;Malta;3;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;NL;Netherlands;25;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;NO;Norway;13;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;PL;Poland;62;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;PT;Portugal;77;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;RO;Romania;9;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;SE;Sweden;32;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;SI;Slovenia;13;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates;N;2021;SK;Slovakia;3;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;AT;Austria;14,3283582;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;BE;Belgium;16,48873072;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;-;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;CY;Cyprus;-;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;CZ;Czechia;10,52631578;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;DE;Germany;6,64983164;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;DK;Denmark;5,08982035;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;EE;Estonia;6,12244897;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;EL;Greece;-;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;ES;Spain;27,37430167;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;FI;Finland;13,28903654;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;FR;France;23,00224047;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;HR;Croatia;22,78481012;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;HU;Hungary;14,85714285;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;IE;Ireland;12,57861635;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;IS;Iceland;-;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;IT;Italy;23,96825396;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;LT;Lithuania;18,34862385;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;28,57142857;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;LV;Latvia;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;MT;Malta;-;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;NL;Netherlands;3,26370757;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;NO;Norway;5,37190082;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;PL;Poland;29,10798122;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;PT;Portugal;19,05940594;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;RO;Romania;36;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;SE;Sweden;4,78325859;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;SI;Slovenia;6,95187165;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;R - resistant isolates, percentage  ;%;2021;SK;Slovakia;14,28571428;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;AT;Austria;286;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;BE;Belgium;683;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;BG;Bulgaria;8;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;CY;Cyprus;7;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;CZ;Czechia;203;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;DE;Germany;1107;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;DK;Denmark;317;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;EE;Estonia;92;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;EL;Greece;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;ES;Spain;257;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;FI;Finland;257;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;FR;France;1029;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;HR;Croatia;61;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;HU;Hungary;149;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;IE;Ireland;139;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;IS;Iceland;11;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;IT;Italy;478;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;LT;Lithuania;89;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;LU;Luxembourg;15;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;LV;Latvia;33;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;MT;Malta;3;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;NL;Netherlands;740;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;NO;Norway;229;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;PL;Poland;149;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;PT;Portugal;327;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;RO;Romania;16;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;SE;Sweden;622;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;SI;Slovenia;174;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;S - susceptible isolates;N;2021;SK;Slovakia;18;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;AT;Austria;335;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;BE;Belgium;843;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;BG;Bulgaria;11;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;CY;Cyprus;11;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;CZ;Czechia;228;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;DE;Germany;1188;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;DK;Denmark;334;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;EE;Estonia;98;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;EL;Greece;0;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;ES;Spain;358;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;FI;Finland;301;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;FR;France;1339;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;HR;Croatia;79;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;HU;Hungary;175;
Antimicrobial resistance;Streptococcus pneumoniae|Macrolides;Total tested isolates;N;2021;IE;Ireland;159;
