HealthTopic;Population;Indicator;Unit;Time;RegionCode;RegionName;NumValue;TxtValue
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;IE;Ireland;2891;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;IS;Iceland;276;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;IT;Italy;19905;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;LT;Lithuania;1149;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;LU;Luxembourg;354;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;LV;Latvia;393;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;MT;Malta;299;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;NL;Netherlands;6569;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;NO;Norway;3820;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;PL;Poland;2290;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;PT;Portugal;5466;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;RO;Romania;498;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;SE;Sweden;10626;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;SI;Slovenia;1681;
Antimicrobial resistance;Escherichia coli|Carbapenems;Total tested isolates;N;2021;SK;Slovakia;625;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;AT;Austria;91;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;BE;Belgium;71;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;BG;Bulgaria;39;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;CY;Cyprus;21;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;CZ;Czechia;165;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;DE;Germany;613;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;DK;Denmark;66;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;EE;Estonia;19;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;EL;Greece;85;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;ES;Spain;394;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;FI;Finland;102;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;FR;France;448;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;HR;Croatia;52;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;HU;Hungary;244;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;IE;Ireland;115;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;IS;Iceland;8;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;IT;Italy;1688;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;LT;Lithuania;56;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;LU;Luxembourg;15;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;LV;Latvia;33;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;MT;Malta;24;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;NL;Netherlands;132;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;NO;Norway;61;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;PL;Poland;212;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;PT;Portugal;284;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;RO;Romania;20;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;SE;Sweden;191;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;SI;Slovenia;47;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates;N;2021;SK;Slovakia;67;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;AT;Austria;1,72152856;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;BE;Belgium;1,66471277;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;14,82889733;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;CY;Cyprus;10,9375;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;CZ;Czechia;5,62372188;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;DE;Germany;2,23502388;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;DK;Denmark;1,22018857;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;EE;Estonia;2,07197382;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;EL;Greece;11,85495118;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;ES;Spain;5,39578197;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;FI;Finland;1,75892395;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;FR;France;2,58944569;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;HR;Croatia;7,28291316;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;HU;Hungary;9,95106035;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;IE;Ireland;3,97236614;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;IS;Iceland;2,88808664;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;IT;Italy;8,27775598;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;LT;Lithuania;4,97335701;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;4,23728813;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;LV;Latvia;8,43989769;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;MT;Malta;8,02675585;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;NL;Netherlands;2,00790994;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;NO;Norway;1,59435441;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;PL;Poland;10,20702936;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;PT;Portugal;5,0795922;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;RO;Romania;4,98753117;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;SE;Sweden;1,86396018;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;SI;Slovenia;2,79595478;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);R - resistant isolates, percentage  ;%;2021;SK;Slovakia;10,33950617;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;AT;Austria;5286;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;BE;Belgium;4265;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;BG;Bulgaria;263;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;CY;Cyprus;192;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;CZ;Czechia;2934;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;DE;Germany;27427;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;DK;Denmark;5409;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;EE;Estonia;917;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;EL;Greece;717;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;ES;Spain;7302;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;FI;Finland;5799;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;FR;France;17301;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;HR;Croatia;714;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;HU;Hungary;2452;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;IE;Ireland;2895;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;IS;Iceland;277;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;IT;Italy;20392;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;LT;Lithuania;1126;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;LU;Luxembourg;354;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;LV;Latvia;391;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;MT;Malta;299;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;NL;Netherlands;6574;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;NO;Norway;3826;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;PL;Poland;2077;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;PT;Portugal;5591;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;RO;Romania;401;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;SE;Sweden;10247;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;SI;Slovenia;1681;
Antimicrobial resistance;Escherichia coli|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside);Total tested isolates;N;2021;SK;Slovakia;648;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;AT;Austria;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;BE;Belgium;79,94807161;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;BG;Bulgaria;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;CY;Cyprus;90,8393694;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;CZ;Czechia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;DE;Germany;99,94146523;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;DK;Denmark;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;EE;Estonia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;EL;Greece;27,25519605;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;ES;Spain;99,89355754;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;FI;Finland;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;FR;France;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;HR;Croatia;99,73131025;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;HU;Hungary;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;IE;Ireland;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;IS;Iceland;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;IT;Italy;97,4317221;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;LT;Lithuania;99,31743639;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;LU;Luxembourg;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;LV;Latvia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;MT;Malta;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;NL;Netherlands;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;NO;Norway;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;PL;Poland;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;PT;Portugal;95,19873835;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;RO;Romania;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;SE;Sweden;99,94159162;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;SI;Slovenia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness age;%;2021;SK;Slovakia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;AT;Austria;99,19953576;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;BE;Belgium;91,63916986;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;BG;Bulgaria;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;CY;Cyprus;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;CZ;Czechia;99,9304664;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;DE;Germany;89,95690484;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;DK;Denmark;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;EE;Estonia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;EL;Greece;32,41911292;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;ES;Spain;95,26814897;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;FI;Finland;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;FR;France;0;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;HR;Croatia;99,71550497;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;HU;Hungary;79,63148121;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;IE;Ireland;99,96215704;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;IS;Iceland;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;IT;Italy;98,32375243;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;LT;Lithuania;0;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;LU;Luxembourg;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;LV;Latvia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;MT;Malta;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;NL;Netherlands;99,98410006;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;NO;Norway;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;PL;Poland;99,82055589;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;PT;Portugal;99,9810169;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;RO;Romania;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;SE;Sweden;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;SI;Slovenia;100;
Antimicrobial resistance;Escherichia coli|Data quality;Completeness gender;%;2021;SK;Slovakia;100;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;AT;Austria;106;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;BE;Belgium;140;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;BG;Bulgaria;8;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;CY;Cyprus;6;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;CZ;Czechia;103;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;DE;Germany;539;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;DK;Denmark;65;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;EE;Estonia;24;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;EL;Greece;16;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;ES;Spain;128;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;FI;Finland;110;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;FR;France;128;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;HR;Croatia;42;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;HU;Hungary;12;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;IE;Ireland;47;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;IS;Iceland;8;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;IT;Italy;907;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;LT;Lithuania;9;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;LU;Luxembourg;8;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;LV;Latvia;11;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;MT;Malta;1;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;NL;Netherlands;138;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;NO;Norway;47;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;PL;Poland;55;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;PT;Portugal;94;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;RO;Romania;22;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;SE;Sweden;227;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;SI;Slovenia;17;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;I - 'susceptible, increased exposure' isolates ;N;2021;SK;Slovakia;28;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;AT;Austria;835;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;BE;Belgium;875;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;BG;Bulgaria;88;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;CY;Cyprus;99;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;CZ;Czechia;578;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;DE;Germany;4251;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;DK;Denmark;630;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;EE;Estonia;124;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;EL;Greece;247;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;ES;Spain;1996;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;FI;Finland;555;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;FR;France;2722;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;HR;Croatia;209;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;HU;Hungary;690;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;IE;Ireland;463;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;IS;Iceland;40;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;IT;Italy;6818;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;LT;Lithuania;201;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;LU;Luxembourg;74;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;LV;Latvia;81;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;MT;Malta;92;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;NL;Netherlands;876;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;NO;Norway;378;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;PL;Poland;751;
Antimicrobial resistance;Escherichia coli|Fluoroquinolones;R - resistant isolates;N;2021;PT;Portugal;1264;
